_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.595712,1683052634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1683052634,3.2333333333333334,0.0,0.0,1231.85152,0.0,5.0,0.0,177.33632,0.0,393.814016,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,208103.018496,2.711552,122.0,0.0,2481.442816,0.0,6.0,1.4,3.3333333333333335,9975.291904,50.0,,,,,,,,,,,,,,
2,2,,,1683052635,3.2333333333333334,0.0,0.008000000000009777,1355.354112,0.012255685785970276,5431.0,1.7848858431417616,179.93728,3.0,396.509184,0.0,0.0,0.0,0.7666666666666667,3163.0,1.0153388853258438,207979.515904,2.711552,132.0,0.0010000000000047748,2489.966592,0.0,5458.0,1.5,3.3333333333333335,10050.797568,50.0,,,,,,,,,,,,,,
3,3,,,1683052636,3.2333333333333334,0.0,0.012000000000000455,1355.608064,0.004085956333128357,9818.0,2.5052179349431913,179.93728,4.0,396.529664,0.0,0.0,0.0,0.7666666666666667,5673.0,0.5532959456907415,207979.257856,2.711552,132.0,0.0010000000000047748,2489.97888,0.0,8835.0,1.5,3.3333333333333335,10050.797568,50.0,,,,,,,,,,,,,,
4,4,,,1683052637,3.2333333333333334,0.0,0.016000000000005343,1357.918208,0.0040870187566905405,14395.0,2.5614432181686824,179.93728,5.0,396.529664,0.0,0.0,0.0,0.7666666666666667,8497.0,0.6254096597656428,207976.951808,2.711552,132.0,0.0010000000000047748,2489.982976,0.0,12487.0,1.5,3.3333333333333335,10050.797568,50.0,,,,,,,,,,,,,,
5,5,,,1683052638,3.2333333333333334,0.0,0.020000000000010232,1382.313984,0.004087051814634511,18894.0,2.408814147573772,180.670464,6.0,412.504064,0.0,0.0,0.0,0.7666666666666667,11159.0,1.3729380923441974,207952.54784,2.711552,156.0,0.0010000000000047748,2522.4192,0.0,15968.0,1.5,3.3333333333333335,10217.96352,50.0,,,,,,,,,,,,,,
6,6,,,1683052639,3.2333333333333334,0.0,0.028000000000005798,1383.71072,0.23684132140256867,24210.0,3.0980305955940666,180.670464,9.0,413.315072,0.0,0.0,0.0,0.7666666666666667,14961.0,21.22833105009086,207951.1552,2.711552,282.0,0.0030000000000001137,2523.316224,0.0,20477.0,1.5,3.3333333333333335,10218.860544,50.0,,,,,,,,,,,,,,
7,7,,,1683052640,3.2333333333333334,0.0,0.036000000000001364,1728.770048,3.343066026778339,33587.0,4.082790905561796,184.971264,84.0,757.215232,0.0,0.0,0.0,0.9666666666666666,20847.0,3.5449114926235294,207606.091776,2.711552,295.0,0.049000000000006594,2866.384896,0.0,28108.0,1.6,3.3333333333333335,10561.929216,52.0,,,,,,,,,,,,,,
8,8,,,1683052641,3.2333333333333334,0.0,0.04000000000000625,2028.363776,0.004086176931653194,44666.0,4.690236790201873,184.971264,85.0,1055.014912,0.0,0.0,0.0,0.9666666666666666,27418.0,1.487855233889523,207306.498048,2.711552,295.0,0.049000000000006594,3193.294848,0.0,36887.0,1.8,3.3333333333333335,10888.839168,59.0,,,,,,,,,,,,,,
9,9,,,1683052642,3.2333333333333334,0.0,0.04400000000001114,2792.583168,0.004086238161269821,56562.0,4.75571082483128,413.339648,86.0,1965.510656,0.0,0.0,0.0,0.9666666666666666,34375.0,1.5597139149485038,206531.7888,2.711552,325.0,0.04999999999999716,4095.746048,0.0,48032.0,2.2,3.3333333333333335,12802.367488,66.0,,,,,,,,,,,,,,
