03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
34,4.374080395558859,1,32,0,7483.57,28,0,10.0,4.374080395558859,1683543520,0,,,,,,,,,,,,,,,
71,8.197119434259399,1,64,1,3988.86,29,0,10.0,8.197119434259399,1683543521,0,32.0,0.0,4.37,0.0,,,,,,,,,,,
132,14.486754316925339,1,128,2,2252.79,31,0,10.0,14.486754316925339,1683543523,0,64.0,0.0,8.2,0.0,,,,,,,,,,,
171,17.073391117744883,1,160,3,1909.26,32,0,10.0,17.073391117744883,1683543524,0,128.0,0.0,14.49,0.0,,,,,,,,,,,
210,19.3618733943348,1,192,4,1681.56,33,0,10.0,19.3618733943348,1683543525,0,160.0,0.0,17.07,0.0,,,,,,,,,,,
265,23.158804098284843,1,256,5,1403.48,34,0,10.0,23.158804098284843,1683543526,0,192.0,0.0,19.36,0.0,,,,,,,,,,,
309,24.74477779760122,1,288,6,1311.77,35,0,10.0,24.74477779760122,1683543527,0,256.0,0.0,23.16,0.0,,,,,,,,,,,
360,27.374649579762014,1,352,7,1183.88,36,0,10.0,27.374649579762014,1683543528,0,288.0,0.0,24.74,0.0,,,,,,,,,,,
401,28.46606240635178,1,384,8,1137.06,38,0,10.0,28.46606240635178,1683543530,0,352.0,0.0,27.37,0.0,,,,,,,,,,,
506,30.738507391245474,2,480,9,1049.55,39,0,10.0,30.738507391245474,1683543531,0,384.0,0.0,28.47,0.0,,,,,,,,,,,
588,33.10547661756434,2,576,10,972.05,40,0,10.0,33.10547661756434,1683543532,0,416.0,0.0,29.45,0.0,64.0,0.0,0.0,1.29,,,,,,,
693,35.380859048135434,2,672,11,906.57,41,0,10.0,35.380859048135434,1683543533,0,480.0,0.0,31.1,0.0,96.0,0.0,0.0,2.01,,,,,,,
768,36.848109173432995,2,736,12,868.42,42,0,10.0,36.848109173432995,1683543534,0,512.0,0.0,31.8,0.0,160.0,0.0,0.0,3.58,,,,,,,
849,38.77761551276009,2,832,13,823.13,43,0,10.0,38.77761551276009,1683543535,0,544.0,0.0,32.41,0.0,192.0,0.0,0.0,4.44,,,,,,,
953,41.170840536799226,2,928,14,772.75,45,0,10.0,41.170840536799226,1683543537,0,608.0,0.0,33.43,0.0,224.0,0.0,0.0,5.35,,,,,,,
1031,42.58709995908044,2,992,15,745.24,46,0,10.0,42.58709995908044,1683543538,0,640.0,0.0,33.87,0.0,288.0,0.0,0.0,7.3,,,,,,,
1111,44.30044133762673,2,1088,16,714.59,47,0,10.0,44.30044133762673,1683543539,0,672.0,0.0,34.26,0.0,320.0,0.0,0.0,8.33,,,,,,,
1214,46.81000322959648,2,1184,17,674.09,48,0,10.0,46.81000322959648,1683543540,0,736.0,0.0,34.9,0.0,352.0,0.0,0.0,9.4,,,,,,,
