_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.599808,1682962885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1682962885.0,7.1,0.0,0.0,1236.545536,0.0,23.0,0.21684054624295476,177.549312,0.0,393.990144,0.0,0.0,0.0,6.833333333333333,4.0,0.24312418914618622,208064.155648,2.719744,136.0,0.0,2481.344512,0.0,17.0,1.4,9.233333333333334,9963.716608,91.0,,,,,,,,,,,,,,
2,2,,,1682962886.0,7.1,0.0,0.007999999999981355,1754.349568,0.012254864008718119,2912.0,0.3201663007047183,181.649408,3.0,789.1968,0.0,0.0,0.0,6.833333333333333,1060.0,0.9006926128546424,207546.372096,2.719744,157.0,0.0,2891.132928,0.0,2850.0,1.7,9.233333333333334,10507.464704,95.0,,,,,,,,,,,,,,
3,3,,,1682962887.0,7.1,0.0,0.016000000000019554,2164.813824,0.4943923673865339,3660.0,0.018226888029155834,297.332736,84.0,1236.627456,0.0,0.0,0.0,6.833333333333333,1591.0,0.0169021665434658,207125.42208,2.719744,167.0,0.023000000000024556,3231.526912,0.0,4111.0,1.9,9.233333333333334,11520.966656,102.0,,,,,,,,,,,,,,
4,4,,,1682962888.0,7.066666666666667,0.0,0.01999999999998181,2618.130432,0.004086398540507187,5136.0,0.06655561991048997,470.347776,85.0,1848.451072,0.0,0.0,0.0,6.566666666666666,2042.0,0.061902552877921006,206667.403264,2.719744,255.0,0.02400000000000091,3950.600192,0.0,5259.0,2.1,9.133333333333333,15470.231552,109.0,,,,,,,,,,,,,,
5,5,,,1682962889.0,7.066666666666667,0.0,0.02400000000000091,4471.205888,0.004084543847399181,12086.0,0.0495889151825884,1476.132864,86.0,4224.208896,0.0,0.0,0.0,6.566666666666666,4811.0,0.005664113486604353,203802.005504,2.719744,525.0,0.02400000000000091,5337.247744,0.0,621910.0,3.4,9.133333333333333,19471.138816,427.0,,,,,,,,,,,,,,
6,6,,,1682962890.0,7.066666666666667,0.0,0.036000000000001364,4472.532992,0.17563647127357437,12678.0,0.0046430062855671375,1476.132864,89.0,4224.208896,0.0,0.0,0.0,6.566666666666666,4969.0,0.008400490861197416,203800.20736,2.719744,525.0,0.026000000000067303,5337.247744,0.0,622256.0,3.4,9.133333333333333,19471.138816,427.0,,,,,,,,,,,,,,
7,7,,,1682962891.0,7.066666666666667,0.0,0.040000000000020464,4473.802752,0.004085747411288344,13295.0,0.048087331780233736,1476.13696,90.0,4224.339968,0.0,0.0,0.0,6.566666666666666,5183.0,0.006304180497366837,203798.921216,2.719744,525.0,0.026000000000067303,5345.77152,0.0,622639.0,3.4,9.133333333333333,19546.640384,427.0,,,,,,,,,,,,,,
8,8,,,1682962892.0,7.066666666666667,0.0,0.04399999999998272,4473.802752,0.004086033097867559,13749.0,0.004644670443547117,1476.13696,91.0,4224.339968,0.0,0.0,0.0,6.566666666666666,5350.0,0.008419462742312764,203798.933504,2.719744,525.0,0.027000000000043656,5345.77152,0.0,622929.0,3.4,9.133333333333333,19546.640384,427.0,,,,,,,,,,,,,,
9,9,,,1682962893.0,7.033333333333333,0.0,0.055999999999983174,4473.798656,0.17576576605478994,14144.0,0.04659197904926086,1476.13696,122.0,4224.339968,0.0,0.0,0.0,6.033333333333333,5468.0,0.005668318162483809,203798.941696,2.719744,525.0,0.04000000000007731,5345.77152,0.0,623162.0,3.4,8.966666666666665,19546.640384,427.0,,,,,,,,,,,,,,
10,10,,,1682962894.0,7.033333333333333,0.0,0.060000000000002274,4473.798656,0.004087884280504321,14780.0,0.004646774702047788,1476.13696,123.0,4224.339968,0.0,0.0,0.0,6.033333333333333,5642.0,0.009006120074320705,203798.941696,2.719744,525.0,0.04000000000007731,5345.77152,0.0,623540.0,3.4,8.966666666666665,19546.640384,427.0,,,,,,,,,,,,,,
11,11,,,1682962895.0,7.033333333333333,0.0,0.07200000000000273,4473.798656,0.028595831789207875,15240.0,0.04660386536907939,1476.13696,126.0,4224.339968,0.0,0.0,0.0,6.033333333333333,5764.0,0.005664911049531016,203798.941696,2.719744,525.0,0.04100000000005366,5345.77152,0.0,623832.0,3.4,8.966666666666665,19546.640384,427.0,,,,,,,,,,,,,,
12,12,,,1682962896.0,7.033333333333333,0.0,0.07600000000002183,4473.790464,0.004085028487498975,15771.0,0.004164814198189595,1476.13696,127.0,4224.339968,0.0,0.0,0.0,6.033333333333333,5898.0,0.008553028278917192,203798.941696,2.719744,525.0,0.04100000000005366,5345.77152,0.0,624141.0,3.4,8.966666666666665,19546.640384,427.0,,,,,,,,,,,,,,
13,13,,,1682962897.0,7.033333333333333,0.0,0.07999999999998408,4473.786368,0.004083412820526598,16306.0,0.0032459941817130945,1476.13696,128.0,4224.339968,0.0,0.0,0.0,6.033333333333333,6035.0,0.0030306580525282295,203798.953984,2.719744,525.0,0.04200000000003001,5345.77152,0.0,624450.0,3.4,8.966666666666665,19546.640384,427.0,,,,,,,,,,,,,,
