03_hivemind/num_clients,03_hivemind/overshot_TBS,03_hivemind/eta_next_epoch_s,04_peers/peer_2_samples_accumulated,03_hivemind/global_samples_accumulated,03_hivemind/total_training_samples,03_hivemind/reached_TBS,04_peers/peer_4_epoch_oos,03_hivemind/optimistic_total_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,04_peers/peer_1_epoch_oos,04_peers/peer_4_samples_per_second,03_hivemind/estimated_current_samples,_step,_timestamp,03_hivemind/num_peers,04_peers/peer_4_epoch,04_peers/peer_3_epoch_oos,03_hivemind/next_fetch_time_s,04_peers/peer_3_samples_per_second,04_peers/peer_4_samples_accumulated,04_peers/peer_2_epoch,03_hivemind/global_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_1_samples_accumulated,04_peers/peer_3_samples_accumulated,03_hivemind/per_epoch_training_samples,03_hivemind/actual_total_samples_per_second,_runtime,04_peers/peer_1_epoch,04_peers/peer_3_epoch,03_hivemind/epoch_based_sps,04_peers/peer_1_samples_per_second,04_peers/peer_2_samples_per_second
0,,103.49,4384.0,17088,,,0.0,150.55387957382914,,,0.0,36.66,17186,95,1681377445.0,4,0.0,0.0,10.0,39.1,3968.0,0.0,0,0.0,4256.0,4320.0,,150.55387957382914,157,0.0,0.0,,35.39,39.44
0,,102.36,4448.0,17248,,,0.0,150.4916649273786,,,0.0,36.66,17364,96,1681377446.0,4,0.0,0.0,10.0,39.11,4000.0,0.0,0,0.0,4288.0,4352.0,,150.4916649273786,158,0.0,0.0,,35.37,39.42
0,,101.2,4480.0,17472,,,0.0,150.44907624673803,,,0.0,36.64,17543,97,1681377447.0,4,0.0,0.0,10.0,39.08,4032.0,0.0,0,0.0,4320.0,4416.0,,150.44907624673803,159,0.0,0.0,,35.36,39.4
0,,100.07,4544.0,17632,,,0.0,150.37730625120852,,,0.0,36.64,17719,98,1681377448.0,4,0.0,0.0,10.0,39.07,4096.0,0.0,0,0.0,4384.0,4448.0,,150.37730625120852,160,0.0,0.0,,35.36,39.39
0,,98.93,4576.0,17792,,,0.0,150.31546377009272,,,0.0,36.62,17897,99,1681377449.0,4,0.0,0.0,10.0,39.05,4128.0,0.0,0,0.0,4416.0,4512.0,,150.31546377009272,161,0.0,0.0,,35.33,39.37
0,,97.79,4640.0,18016,,,0.0,150.2630317362755,,,0.0,36.6,18074,100,1681377451.0,4,0.0,0.0,10.0,39.05,4160.0,0.0,0,0.0,4448.0,4544.0,,150.2630317362755,163,0.0,0.0,,35.3,39.35
0,,96.63,4672.0,18176,,,0.0,150.2206363701599,,,0.0,36.59,18252,101,1681377452.0,4,0.0,0.0,10.0,39.03,4224.0,0.0,0,0.0,4512.0,4608.0,,150.2206363701599,164,0.0,0.0,,35.26,39.39
0,,95.49,4736.0,18304,,,0.0,150.16214221955488,,,0.0,36.59,18429,102,1681377453.0,4,0.0,0.0,10.0,39.01,4256.0,0.0,0,0.0,4544.0,4640.0,,150.16214221955488,165,0.0,0.0,,35.22,39.4
0,,94.39,4768.0,18528,,,0.0,150.03624690144682,,,0.0,36.58,18606,103,1681377454.0,4,0.0,0.0,10.0,39.01,4288.0,0.0,0,0.0,4576.0,4672.0,,150.03624690144682,166,0.0,0.0,,35.22,39.36
0,,93.23,4800.0,18688,,,0.0,149.9992985951129,,,0.0,36.54,18784,104,1681377455.0,4,0.0,0.0,10.0,38.98,4352.0,0.0,0,0.0,4640.0,4736.0,,149.9992985951129,167,0.0,0.0,,35.18,39.33
0,,92.08,4864.0,18880,,,0.0,149.93722004258586,,,0.0,36.54,18961,105,1681377457.0,4,0.0,0.0,10.0,38.98,4384.0,0.0,0,0.0,4672.0,4768.0,,149.93722004258586,169,0.0,0.0,,35.17,39.31
0,,90.94,4896.0,19040,,,0.0,149.86940222629966,,,0.0,36.52,19139,106,1681377458.0,4,0.0,0.0,10.0,38.95,4448.0,0.0,0,0.0,4704.0,4832.0,,149.86940222629966,170,0.0,0.0,,35.16,39.31
0,,89.79,4960.0,19232,,,0.0,149.82109911225865,,,0.0,36.52,19316,107,1681377459.0,4,0.0,0.0,10.0,38.94,4480.0,0.0,0,0.0,4736.0,4864.0,,149.82109911225865,171,0.0,0.0,,35.12,39.28
0,,88.67,4992.0,19424,,,0.0,149.70020181550933,,,0.0,36.51,19494,108,1681377460.0,4,0.0,0.0,10.0,38.94,4512.0,0.0,0,0.0,4800.0,4928.0,,149.70020181550933,172,0.0,0.0,,35.1,39.28
0,,87.54,5056.0,19552,,,0.0,149.61796680097007,,,0.0,36.47,19671,109,1681377461.0,4,0.0,0.0,10.0,38.92,4576.0,0.0,0,0.0,4832.0,4960.0,,149.61796680097007,173,0.0,0.0,,35.06,39.25
0,,86.41,5088.0,19776,,,0.0,149.52483625297907,,,0.0,36.45,19847,110,1681377463.0,4,0.0,0.0,10.0,38.91,4608.0,0.0,0,0.0,4864.0,4992.0,,149.52483625297907,175,0.0,0.0,,35.03,39.22
0,,85.27,5152.0,19936,,,0.0,149.43871098658525,,,0.0,36.43,20025,111,1681377464.0,4,0.0,0.0,10.0,38.91,4640.0,0.0,0,0.0,4928.0,5056.0,,149.43871098658525,176,0.0,0.0,,34.97,39.21
0,,84.14,5184.0,20128,,,0.0,149.3585438950347,,,0.0,36.39,20201,112,1681377465.0,4,0.0,0.0,10.0,38.9,4704.0,0.0,0,0.0,4960.0,5088.0,,149.3585438950347,177,0.0,0.0,,34.94,39.2
0,,83.01,5248.0,20256,,,0.0,149.27705966656657,,,0.0,36.39,20377,113,1681377466.0,4,0.0,0.0,10.0,38.89,4736.0,0.0,0,0.0,4992.0,5152.0,,149.27705966656657,178,0.0,0.0,,34.9,39.18
0,,81.9,5280.0,20480,,,0.0,149.15768217941405,,,0.0,36.36,20552,114,1681377467.0,4,0.0,0.0,10.0,38.88,4768.0,0.0,0,0.0,5024.0,5184.0,,149.15768217941405,179,0.0,0.0,,34.86,39.17
0,,80.79,5312.0,20640,,,0.0,149.0301513021068,,,0.0,36.31,20728,115,1681377468.0,4,0.0,0.0,10.0,38.89,4832.0,0.0,0,0.0,5088.0,5248.0,,149.0301513021068,180,0.0,0.0,,34.79,39.17
0,,79.67,5376.0,20800,,,0.0,148.9225134396236,,,0.0,36.28,20903,116,1681377470.0,4,0.0,0.0,10.0,38.87,4864.0,0.0,0,0.0,5120.0,5280.0,,148.9225134396236,182,0.0,0.0,,34.74,39.14
0,,78.62,5408.0,21024,,,0.0,148.69551230494218,,,0.0,36.25,21077,117,1681377471.0,4,0.0,0.0,10.0,38.85,4896.0,0.0,0,0.0,5152.0,5344.0,,148.69551230494218,183,0.0,0.0,,34.69,39.13
0,,77.58,5472.0,21152,,,0.0,148.43759777729295,,,0.0,36.19,21252,118,1681377472.0,4,0.0,0.0,10.0,38.84,4960.0,0.0,0,0.0,5216.0,5376.0,,148.43759777729295,184,0.0,0.0,,34.57,39.1
0,,76.44,5504.0,21344,,,0.0,148.3580607301744,,,0.0,36.0,21428,119,1681377473.0,4,0.0,0.0,10.0,38.83,4992.0,0.0,0,0.0,5248.0,5408.0,,148.3580607301744,185,0.0,0.0,,34.52,39.09
0,,75.3,5568.0,21504,,,0.0,148.26689395398802,,,0.0,36.0,21604,120,1681377474.0,4,0.0,0.0,10.0,38.8,5024.0,0.0,0,0.0,5280.0,5472.0,,148.26689395398802,186,0.0,0.0,,34.48,39.07
0,,74.19,5600.0,21728,,,0.0,148.13322961122208,,,0.0,35.98,21778,121,1681377476.0,4,0.0,0.0,10.0,38.79,5088.0,0.0,0,0.0,5312.0,5504.0,,148.13322961122208,188,0.0,0.0,,34.43,39.06
0,,73.04,5664.0,21856,,,0.0,148.05446498608777,,,0.0,35.96,21954,122,1681377477.0,4,0.0,0.0,10.0,38.8,5120.0,0.0,0,0.0,5376.0,5568.0,,148.05446498608777,189,0.0,0.0,,34.32,39.05
0,,71.9,5696.0,22048,,,0.0,147.95733552316528,,,0.0,35.95,22130,123,1681377478.0,4,0.0,0.0,10.0,38.78,5152.0,0.0,0,0.0,5408.0,5600.0,,147.95733552316528,190,0.0,0.0,,34.28,39.04
0,,70.76,5728.0,22208,,,0.0,147.86633680636368,,,0.0,35.93,22305,124,1681377479.0,4,0.0,0.0,10.0,38.77,5216.0,0.0,0,0.0,5440.0,5664.0,,147.86633680636368,191,0.0,0.0,,34.23,39.03
0,,69.67,5792.0,22400,,,0.0,147.68403546707765,,,0.0,35.93,22479,125,1681377480.0,4,0.0,0.0,10.0,38.77,5248.0,0.0,0,0.0,5472.0,5696.0,,147.68403546707765,192,0.0,0.0,,34.16,39.01
0,,68.54,5824.0,22592,,,0.0,147.55959287371155,,,0.0,35.88,22655,126,1681377482.0,4,0.0,0.0,10.0,38.75,5280.0,0.0,0,0.0,5536.0,5760.0,,147.55959287371155,194,0.0,0.0,,34.04,39.0
0,,67.42,5888.0,22720,,,0.0,147.42307647544567,,,0.0,35.83,22829,127,1681377483.0,4,0.0,0.0,10.0,38.75,5344.0,0.0,0,0.0,5568.0,5792.0,,147.42307647544567,195,0.0,0.0,,33.98,39.0
0,,66.27,5920.0,22912,,,0.0,147.34076443494837,,,0.0,35.78,23003,128,1681377484.0,4,0.0,0.0,10.0,38.73,5376.0,0.0,0,0.0,5600.0,5824.0,,147.34076443494837,196,0.0,0.0,,33.93,38.98
0,,65.15,5984.0,23104,,,0.0,147.2137026638514,,,0.0,35.76,23176,129,1681377485.0,4,0.0,0.0,10.0,38.71,5408.0,0.0,0,0.0,5632.0,5888.0,,147.2137026638514,197,0.0,0.0,,33.9,38.97
0,,64.03,6016.0,23296,,,0.0,147.09378030612072,,,0.0,35.72,23350,130,1681377486.0,4,0.0,0.0,10.0,38.7,5472.0,0.0,0,0.0,5696.0,5920.0,,147.09378030612072,198,0.0,0.0,,33.83,38.96
0,,62.87,6080.0,23424,,,0.0,147.03335081045424,,,0.0,35.7,23524,131,1681377487.0,4,0.0,0.0,10.0,38.67,5504.0,0.0,0,0.0,5728.0,5984.0,,147.03335081045424,199,0.0,0.0,,33.77,38.95
0,,61.71,6112.0,23616,,,0.0,146.97208446174943,,,0.0,35.69,23698,132,1681377489.0,4,0.0,0.0,10.0,38.66,5536.0,0.0,0,0.0,5760.0,6016.0,,146.97208446174943,201,0.0,0.0,,33.74,38.94
0,,60.56,6144.0,23808,,,0.0,146.8926934430781,,,0.0,35.68,23872,133,1681377490.0,4,0.0,0.0,10.0,38.64,5600.0,0.0,0,0.0,5792.0,6080.0,,146.8926934430781,202,0.0,0.0,,33.72,38.93
0,,59.37,6208.0,23936,,,0.0,146.88445387696535,,,0.0,35.67,24047,134,1681377491.0,4,0.0,0.0,10.0,38.63,5632.0,0.0,0,0.0,5856.0,6112.0,,146.88445387696535,203,0.0,0.0,,33.68,38.91
0,,58.21,6240.0,24128,,,0.0,146.8591432843707,,,0.0,35.67,24220,135,1681377492.0,4,0.0,0.0,10.0,38.62,5664.0,0.0,0,0.0,5888.0,6144.0,,146.8591432843707,204,0.0,0.0,,33.67,38.92
0,,57.03,6304.0,24288,,,0.0,146.82901973493856,,,0.0,35.67,24394,136,1681377493.0,4,0.0,0.0,10.0,38.61,5696.0,0.0,0,0.0,5920.0,6208.0,,146.82901973493856,205,0.0,0.0,,33.68,38.9
0,,55.84,6336.0,24512,,,0.0,146.82274301034573,,,0.0,35.65,24570,137,1681377495.0,4,0.0,0.0,10.0,38.6,5760.0,0.0,0,0.0,5952.0,6240.0,,146.82274301034573,207,0.0,0.0,,33.68,38.89
0,,54.66,6400.0,24640,,,0.0,146.81610399766367,,,0.0,35.66,24743,138,1681377496.0,4,0.0,0.0,10.0,38.59,5792.0,0.0,0,0.0,6016.0,6304.0,,146.81610399766367,208,0.0,0.0,,33.68,38.89
0,,53.48,6432.0,24864,,,0.0,146.7898685448975,,,0.0,35.66,24917,139,1681377497.0,4,0.0,0.0,10.0,38.59,5824.0,0.0,0,0.0,6048.0,6336.0,,146.7898685448975,209,0.0,0.0,,33.71,38.86
0,,52.3,6496.0,24992,,,0.0,146.7727073120916,,,0.0,35.65,25092,140,1681377498.0,4,0.0,0.0,10.0,38.57,5888.0,0.0,0,0.0,6080.0,6400.0,,146.7727073120916,210,0.0,0.0,,33.71,38.86
0,,51.09,6528.0,25152,,,0.0,146.8118576755576,,,0.0,35.64,25267,141,1681377499.0,4,0.0,0.0,10.0,38.56,5920.0,0.0,0,0.0,6112.0,6432.0,,146.8118576755576,211,0.0,0.0,,33.73,38.84
0,,49.92,6560.0,25376,,,0.0,146.77237030403472,,,0.0,35.63,25441,142,1681377501.0,4,0.0,0.0,10.0,38.56,5952.0,0.0,0,0.0,6176.0,6464.0,,146.77237030403472,213,0.0,0.0,,33.77,38.85
0,,48.71,6624.0,25504,,,0.0,146.8036697028226,,,0.0,35.61,25617,143,1681377502.0,4,0.0,0.0,10.0,38.55,6016.0,0.0,0,0.0,6208.0,6528.0,,146.8036697028226,214,0.0,0.0,,33.79,38.82
0,,47.52,6656.0,25696,,,0.0,146.80874017868842,,,0.0,35.63,25792,144,1681377503.0,4,0.0,0.0,10.0,38.54,6048.0,0.0,0,0.0,6240.0,6560.0,,146.80874017868842,215,0.0,0.0,,33.82,38.82
0,,46.31,6720.0,25888,,,0.0,146.83698441388827,,,0.0,35.63,25968,145,1681377504.0,4,0.0,0.0,10.0,38.55,6080.0,0.0,0,0.0,6272.0,6624.0,,146.83698441388827,216,0.0,0.0,,33.84,38.79
0,,45.13,6752.0,26080,,,0.0,146.8258554493928,,,0.0,35.62,26142,146,1681377505.0,4,0.0,0.0,10.0,38.54,6144.0,0.0,0,0.0,6336.0,6656.0,,146.8258554493928,217,0.0,0.0,,33.89,38.79
0,,43.93,6816.0,26208,,,0.0,146.86453903650823,,,0.0,35.62,26317,147,1681377506.0,4,0.0,0.0,10.0,38.53,6176.0,0.0,0,0.0,6368.0,6720.0,,146.86453903650823,218,0.0,0.0,,33.89,38.78
0,,42.73,6848.0,26400,,,0.0,146.90138167318423,,,0.0,35.63,26491,148,1681377508.0,4,0.0,0.0,10.0,38.52,6208.0,0.0,0,0.0,6400.0,6752.0,,146.90138167318423,220,0.0,0.0,,33.92,38.78
0,,41.52,6912.0,26592,,,0.0,146.94839691020644,,,0.0,35.65,26667,149,1681377509.0,4,0.0,0.0,10.0,38.52,6272.0,0.0,0,0.0,6432.0,6784.0,,146.94839691020644,221,0.0,0.0,,33.96,38.78
0,,40.32,6944.0,26720,,,0.0,146.96662804916323,,,0.0,35.65,26842,150,1681377510.0,4,0.0,0.0,10.0,38.5,6304.0,0.0,0,0.0,6496.0,6848.0,,146.96662804916323,222,0.0,0.0,,34.02,38.78
0,,39.13,6976.0,26944,,,0.0,146.97918248478874,,,0.0,35.64,27016,151,1681377511.0,4,0.0,0.0,10.0,38.5,6336.0,0.0,0,0.0,6528.0,6880.0,,146.97918248478874,223,0.0,0.0,,34.07,38.76
0,,37.93,7040.0,27104,,,0.0,147.016761634578,,,0.0,35.65,27191,152,1681377512.0,4,0.0,0.0,10.0,38.5,6400.0,0.0,0,0.0,6560.0,6944.0,,147.016761634578,224,0.0,0.0,,34.09,38.74
0,,36.73,7072.0,27296,,,0.0,147.03427583643798,,,0.0,35.63,27367,153,1681377514.0,4,0.0,0.0,10.0,38.5,6432.0,0.0,0,0.0,6624.0,6976.0,,147.03427583643798,226,0.0,0.0,,34.15,38.73
0,,35.55,7136.0,27456,,,0.0,147.05559678792184,,,0.0,35.63,27541,154,1681377515.0,4,0.0,0.0,10.0,38.48,6464.0,0.0,0,0.0,6656.0,7040.0,,147.05559678792184,227,0.0,0.0,,34.18,38.74
0,,34.35,7168.0,27616,,,0.0,147.07965741588063,,,0.0,35.67,27716,155,1681377516.0,4,0.0,0.0,10.0,38.48,6528.0,0.0,0,0.0,6688.0,7072.0,,147.07965741588063,228,0.0,0.0,,34.21,38.69
0,,33.15,7232.0,27808,,,0.0,147.12307749700682,,,0.0,35.66,27892,156,1681377517.0,4,0.0,0.0,10.0,38.47,6560.0,0.0,0,0.0,6720.0,7104.0,,147.12307749700682,229,0.0,0.0,,34.25,38.69
0,,31.94,7264.0,27968,,,0.0,147.1619460239728,,,0.0,35.67,28067,157,1681377518.0,4,0.0,0.0,10.0,38.48,6592.0,0.0,0,0.0,6784.0,7168.0,,147.1619460239728,230,0.0,0.0,,34.29,38.69
0,,30.75,7296.0,28160,,,0.0,147.1883978206249,,,0.0,35.69,28242,158,1681377520.0,4,0.0,0.0,10.0,38.47,6656.0,0.0,0,0.0,6816.0,7200.0,,147.1883978206249,232,0.0,0.0,,34.31,38.69
0,,29.56,7360.0,28320,,,0.0,147.2055647788814,,,0.0,35.7,28416,159,1681377521.0,4,0.0,0.0,10.0,38.47,6688.0,0.0,0,0.0,6848.0,7264.0,,147.2055647788814,233,0.0,0.0,,34.35,38.67
0,,28.36,7392.0,28544,,,0.0,147.24096078903045,,,0.0,35.71,28592,160,1681377522.0,4,0.0,0.0,10.0,38.46,6720.0,0.0,0,0.0,6912.0,7296.0,,147.24096078903045,234,0.0,0.0,,34.38,38.67
0,,27.17,7456.0,28672,,,0.0,147.2273627180462,,,0.0,35.69,28767,161,1681377523.0,4,0.0,0.0,10.0,38.46,6784.0,0.0,0,0.0,6944.0,7360.0,,147.2273627180462,235,0.0,0.0,,34.43,38.66
0,,25.98,7488.0,28832,,,0.0,147.22085360587948,,,0.0,35.7,28943,162,1681377524.0,4,0.0,0.0,10.0,38.45,6816.0,0.0,0,0.0,6976.0,7392.0,,147.22085360587948,236,0.0,0.0,,34.44,38.64
0,,24.78,7552.0,29056,,,0.0,147.24089793441948,,,0.0,35.69,29119,163,1681377526.0,4,0.0,0.0,10.0,38.45,6848.0,0.0,0,0.0,7008.0,7424.0,,147.24089793441948,238,0.0,0.0,,34.45,38.62
0,,23.6,7584.0,29216,,,0.0,147.2204384281233,,,0.0,35.67,29293,164,1681377527.0,4,0.0,0.0,10.0,38.45,6912.0,0.0,0,0.0,7072.0,7488.0,,147.2204384281233,239,0.0,0.0,,34.49,38.62
0,,22.42,7648.0,29376,,,0.0,147.18468635177143,,,0.0,35.68,29468,165,1681377528.0,4,0.0,0.0,10.0,38.45,6944.0,0.0,0,0.0,7104.0,7520.0,,147.18468635177143,240,0.0,0.0,,34.5,38.6
0,,21.24,7680.0,29568,,,0.0,147.15900610707013,,,0.0,35.65,29643,166,1681377529.0,4,0.0,0.0,10.0,38.42,6976.0,0.0,0,0.0,7136.0,7584.0,,147.15900610707013,241,0.0,0.0,,34.52,38.59
0,,20.05,7712.0,29760,,,0.0,147.14975138335436,,,0.0,35.62,29818,167,1681377530.0,4,0.0,0.0,10.0,38.42,7040.0,0.0,0,0.0,7200.0,7616.0,,147.14975138335436,242,0.0,0.0,,34.54,38.58
0,,18.88,7776.0,29888,,,0.0,147.10972512347644,,,0.0,35.62,29991,168,1681377531.0,4,0.0,0.0,10.0,38.41,7072.0,0.0,0,0.0,7232.0,7680.0,,147.10972512347644,243,0.0,0.0,,34.54,38.58
0,,17.69,7808.0,30048,,,0.0,147.09207498130866,,,0.0,35.61,30165,169,1681377533.0,4,0.0,0.0,10.0,38.4,7104.0,0.0,0,0.0,7264.0,7712.0,,147.09207498130866,245,0.0,0.0,,34.53,38.57
0,,16.52,7872.0,30272,,,0.0,147.0404461983827,,,0.0,35.61,30338,170,1681377534.0,4,0.0,0.0,9.44,38.4,7136.0,0.0,0,0.0,7296.0,7744.0,,147.0404461983827,246,0.0,0.0,,34.54,38.55
0,,15.34,7904.0,30400,,,0.0,147.00685126139007,,,0.0,35.58,30512,171,1681377535.0,4,0.0,0.0,8.77,38.39,7200.0,0.0,0,0.0,7360.0,7808.0,,147.00685126139007,247,0.0,0.0,,34.53,38.55
0,,14.17,7936.0,30592,,,0.0,146.96166093577034,,,0.0,35.56,30685,172,1681377536.0,4,0.0,0.0,8.1,38.37,7232.0,0.0,0,0.0,7392.0,7840.0,,146.96166093577034,248,0.0,0.0,,34.53,38.55
0,,12.99,8000.0,30784,,,0.0,146.9019160792531,,,0.0,35.56,30859,173,1681377537.0,4,0.0,0.0,7.42,38.36,7264.0,0.0,0,0.0,7424.0,7904.0,,146.9019160792531,249,0.0,0.0,,34.52,38.52
0,,11.79,8032.0,30976,,,0.0,146.88294175717718,,,0.0,35.53,31036,174,1681377539.0,4,0.0,0.0,6.74,38.36,7328.0,0.0,0,0.0,7488.0,7936.0,,146.88294175717718,251,0.0,0.0,,34.49,38.52
0,,10.62,8096.0,31104,,,0.0,146.85146684241016,,,0.0,35.52,31209,175,1681377540.0,4,0.0,0.0,6.07,38.37,7360.0,0.0,0,0.0,7520.0,8000.0,,146.85146684241016,252,0.0,0.0,,34.48,38.51
0,,9.43,8128.0,31296,,,0.0,146.79794878942002,,,0.0,35.52,31383,176,1681377541.0,4,0.0,0.0,5.39,38.36,7392.0,0.0,0,0.0,7552.0,8032.0,,146.79794878942002,253,0.0,0.0,,34.48,38.5
0,,8.26,8192.0,31488,,,0.0,146.73602398657937,,,0.0,35.48,31556,177,1681377542.0,4,0.0,0.0,4.72,38.35,7456.0,0.0,0,0.0,7584.0,8064.0,,146.73602398657937,254,0.0,0.0,,34.46,38.5
0,,7.08,8224.0,31616,,,0.0,146.7089872483508,,,0.0,35.47,31730,178,1681377543.0,4,0.0,0.0,4.04,38.34,7488.0,0.0,0,0.0,7648.0,8128.0,,146.7089872483508,255,0.0,0.0,,34.44,38.49
0,,5.9,8256.0,31840,,,0.0,146.7036726430622,,,0.0,35.44,31903,179,1681377544.0,4,0.0,0.0,3.37,38.33,7520.0,0.0,0,0.0,7680.0,8160.0,,146.7036726430622,256,0.0,0.0,,34.44,38.5
0,,4.71,8320.0,31968,,,0.0,146.6687611209258,,,0.0,35.43,32078,180,1681377546.0,4,0.0,0.0,2.69,38.32,7584.0,0.0,0,0.0,7712.0,8224.0,,146.6687611209258,258,0.0,0.0,,34.45,38.5
0,,3.53,8352.0,32160,,,0.0,146.65103893094033,,,0.0,35.42,32251,181,1681377547.0,4,0.0,0.0,2.02,38.31,7616.0,0.0,0,0.0,7744.0,8256.0,,146.65103893094033,259,0.0,0.0,,34.44,38.5
0,,2.34,8416.0,32352,,,0.0,146.6204281684792,,,0.0,35.42,32424,182,1681377548.0,4,0.0,0.0,1.34,38.32,7648.0,0.0,0,0.0,7808.0,8288.0,,146.6204281684792,260,0.0,0.0,,34.42,38.49
0,,1.16,8448.0,32512,,,0.0,146.58566607642442,,,0.0,35.39,32598,183,1681377549.0,4,0.0,0.0,0.66,38.32,7712.0,0.0,0,0.0,7840.0,8352.0,,146.58566607642442,261,0.0,0.0,,34.42,38.49
0,,0.0,8512.0,32704,,,0.0,146.57830250982516,,,0.0,35.39,32772,184,1681377550.0,4,0.0,0.0,0.5,38.3,7744.0,0.0,0,0.0,7872.0,8384.0,,146.57830250982516,262,0.0,0.0,,34.41,38.48
0,,0.0,8544.0,32832,,,0.0,146.5363563685669,,,0.0,35.39,32946,185,1681377552.0,4,0.0,0.0,0.5,38.31,7776.0,0.0,0,0.0,7936.0,8448.0,,146.5363563685669,264,0.0,0.0,,34.39,38.49
0,,0.0,8576.0,32832,,,0.0,146.5363563685669,,,0.0,35.37,33120,186,1681377553.0,4,0.0,0.0,0.5,38.3,7808.0,0.0,0,0.0,7968.0,8480.0,,146.5363563685669,265,0.0,0.0,,34.39,38.48
0,,0.0,8576.0,32832,,,0.0,146.5363563685669,,,0.0,35.37,33294,187,1681377554.0,4,0.0,0.0,0.5,38.3,7808.0,0.0,0,0.0,7968.0,8480.0,,146.5363563685669,266,0.0,0.0,,34.39,38.48
0,,0.0,8576.0,32832,,,0.0,146.5363563685669,,,0.0,35.37,33468,188,1681377555.0,4,0.0,0.0,0.5,38.3,7808.0,0.0,0,0.0,7968.0,8480.0,,146.5363563685669,267,0.0,0.0,,34.39,38.48
0,,0.0,8576.0,32832,,,0.0,146.5363563685669,,,0.0,35.37,33642,189,1681377556.0,4,0.0,0.0,0.5,38.3,7808.0,0.0,0,0.0,7968.0,8480.0,,146.5363563685669,268,0.0,0.0,,34.39,38.48
0,,0.0,8576.0,32832,,,0.0,146.5363563685669,,,0.0,35.37,33816,190,1681377558.0,4,0.0,0.0,0.5,38.3,7808.0,0.0,0,0.0,7968.0,8480.0,,146.5363563685669,270,0.0,0.0,,34.39,38.48
0,,0.0,8576.0,32832,,,0.0,146.5363563685669,,,0.0,35.37,33991,191,1681377559.0,4,0.0,0.0,0.5,38.3,7808.0,0.0,0,0.0,7968.0,8480.0,,146.5363563685669,271,0.0,0.0,,34.39,38.48
0,,0.0,8576.0,32832,,,0.0,146.5363563685669,,,0.0,35.37,34164,192,1681377560.0,4,0.0,0.0,0.5,38.3,7808.0,0.0,0,0.0,7968.0,8480.0,,146.5363563685669,272,0.0,0.0,,34.39,38.48
0,,0.0,8576.0,32832,,,0.0,146.5363563685669,,,0.0,35.37,34341,193,1681377561.0,4,0.0,0.0,0.5,38.3,7808.0,0.0,0,0.0,7968.0,8480.0,,146.5363563685669,273,0.0,0.0,,34.39,38.48
0,,214.05,8576.0,128,,,0.0,151.89402326333618,,,0.0,35.37,255,194,1681377562.0,4,0.0,0.0,10.0,38.3,7808.0,0.0,1,0.0,7968.0,8480.0,,151.89402326333618,274,0.0,0.0,,34.39,38.48
0,1.0,220.59,32.0,320,32832.0,0.0,0.0,146.8049261468055,232.25229102093726,0.0,0.0,36.65,384,195,1681377564.0,4,1.0,0.0,10.0,39.66,32.0,1.0,1,0.0,32.0,32.0,32832.0,146.8049261468055,276,1.0,1.0,141.36351402897566,35.7,39.89
0,,214.99,96.0,512,,,0.0,149.6829773354651,,,0.0,34.4,588,196,1681377565.0,4,1.0,0.0,10.0,39.33,64.0,1.0,1,0.0,64.0,96.0,,149.6829773354651,277,1.0,1.0,,33.5,39.57
0,,214.35,128.0,704,,,0.0,149.31118983278685,,,0.0,35.98,763,197,1681377566.0,4,1.0,0.0,10.0,39.24,128.0,1.0,1,0.0,128.0,128.0,,149.31118983278685,278,1.0,1.0,,34.99,39.47
0,,213.41,192.0,832,,,0.0,149.14371307513778,,,0.0,35.95,939,198,1681377567.0,4,1.0,0.0,10.0,39.08,160.0,1.0,1,0.0,160.0,192.0,,149.14371307513778,279,1.0,1.0,,34.96,39.32
0,,212.72,224.0,1056,,,0.0,148.80428779947044,,,0.0,35.95,1114,199,1681377568.0,4,1.0,0.0,10.0,39.01,192.0,1.0,1,0.0,192.0,224.0,,148.80428779947044,280,1.0,1.0,,34.92,39.26
0,,211.91,288.0,1216,,,0.0,148.553051771895,,,0.0,35.9,1288,200,1681377569.0,4,1.0,0.0,10.0,38.89,256.0,1.0,1,0.0,224.0,288.0,,148.553051771895,281,1.0,1.0,,34.87,39.14
0,,210.99,320.0,1344,,,0.0,148.37888068830443,,,0.0,35.87,1462,201,1681377571.0,4,1.0,0.0,10.0,38.83,288.0,1.0,1,0.0,288.0,320.0,,148.37888068830443,283,1.0,1.0,,34.77,39.08
0,,210.21,352.0,1568,,,0.0,148.10104238711784,,,0.0,35.83,1636,202,1681377572.0,4,1.0,0.0,10.0,38.79,320.0,1.0,1,0.0,320.0,352.0,,148.10104238711784,284,1.0,1.0,,34.73,39.03
0,,209.3,416.0,1696,,,0.0,147.91753762445308,,,0.0,35.76,1809,203,1681377573.0,4,1.0,0.0,10.0,38.69,384.0,1.0,1,0.0,352.0,416.0,,147.91753762445308,285,1.0,1.0,,34.68,38.96
0,,208.47,448.0,1920,,,0.0,147.67278612812933,,,0.0,35.72,1983,204,1681377574.0,4,1.0,0.0,10.0,38.65,416.0,1.0,1,0.0,384.0,448.0,,147.67278612812933,286,1.0,1.0,,34.63,38.92
