03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
3.0,0.03652490003263435,1.0,3.0,0,13935.33,63,0.0,10.0,0.03652490003263435,1696188837,0.0,,,,,,,,,,,,,,,
15.0,0.5990995146630265,2.0,15.0,1,829.4,64,0.0,10.0,0.5990995146630265,1696188838,0.0,3.0,0.0,0.04,0.0,,,,,,,,,,,
28.0,1.527042205154848,2.0,27.0,2,317.2,65,0.0,10.0,1.527042205154848,1696188839,0.0,12.0,0.0,0.17,0.0,3.0,0.0,0.0,0.43,,,,,,,
40.0,2.363708646898717,2.0,39.0,3,199.61,66,0.0,10.0,2.363708646898717,1696188840,0.0,18.0,0.0,0.28,0.0,9.0,0.0,0.0,1.25,,,,,,,
54.0,3.396793101012951,2.0,54.0,4,134.7,67,0.0,10.0,3.396793101012951,1696188841,0.0,24.0,0.0,0.41,0.0,15.0,0.0,0.0,1.96,,,,,,,
67.0,4.056527136124152,2.0,66.0,5,109.71,69,0.0,10.0,4.056527136124152,1696188843,0.0,30.0,0.0,0.56,0.0,24.0,0.0,0.0,2.84,,,,,,,
82.0,4.773851192997778,2.0,81.0,6,90.06,70,0.0,10.0,4.773851192997778,1696188844,0.0,36.0,0.0,0.73,0.0,30.0,0.0,0.0,3.32,,,,,,,
95.0,5.351911437350068,2.0,93.0,7,77.99,71,0.0,10.0,5.351911437350068,1696188845,0.0,45.0,0.0,1.05,0.0,36.0,0.0,0.0,3.73,,,,,,,
107.0,5.914077151599621,2.0,105.0,8,68.41,72,0.0,10.0,5.914077151599621,1696188846,0.0,51.0,0.0,1.28,0.0,42.0,0.0,0.0,4.07,,,,,,,
120.0,6.428186088571598,2.0,117.0,9,60.96,73,0.0,10.0,6.428186088571598,1696188847,0.0,57.0,0.0,1.55,0.0,48.0,0.0,0.0,4.36,,,,,,,
133.0,7.009403266887586,2.0,132.0,10,54.0,74,0.0,10.0,7.009403266887586,1696188848,0.0,63.0,0.0,1.83,0.0,54.0,0.0,0.0,4.59,,,,,,,
