_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.18144,1681383074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681383074,8.0,0.0,0.0,701.444096,0.0,11.0,0.10960073885464094,176.689152,0.0,399.7696,0.0,0.0,0.0,2.5,10.0,0.0,30386.110464,2.654208,95.0,0.0,1009.598464,0.0,18.0,3.7,7.375,8492.617728,22.0,,,,,,,,,,,,,,
2,2,,,1681383075,8.125,0.0,0.015999999999991132,853.540864,0.01632403666910785,3029.0,0.48430100981518165,178.87232,4.0,402.046976,0.0,0.0,0.0,4.375,1314.0,0.45471369333769845,30234.013696,2.654208,111.0,0.0039999999999054126,1018.12224,0.0,3478.0,4.2,7.75,8568.123392,22.0,,,,,,,,,,,,,,
3,3,,,1681383076,8.125,0.0,0.02400000000000091,854.786048,0.004083200280455099,3163.0,0.0009410500929548632,178.87232,5.0,402.051072,0.0,0.0,0.0,4.375,1417.0,0.0,30232.764416,2.654208,111.0,0.005000000000109139,1018.12224,0.0,3589.0,4.2,7.75,8568.123392,22.0,,,,,,,,,,,,,,
4,4,,,1681383077,8.125,0.0,0.03200000000001069,856.154112,0.35141765231795336,3509.0,0.07797398396814445,178.87232,57.0,402.051072,0.0,0.0,0.0,4.375,1758.0,0.07348868422189075,30231.396352,2.654208,111.0,0.12800000000061118,1018.134528,0.0,3950.0,4.2,7.75,8568.123392,22.0,,,,,,,,,,,,,,
5,5,,,1681383078,8.125,0.0,0.03999999999999204,865.943552,0.004086212895311134,3992.0,0.06261003937421213,178.937856,58.0,403.337216,0.0,0.0,0.0,4.375,2227.0,0.24767877143334432,30221.606912,2.654208,146.0,0.1289999999999054,1027.874816,0.0,4454.0,4.2,7.75,8644.841472,22.0,,,,,,,,,,,,,,
6,6,,,1681383079,8.125,0.0,0.0519999999999925,1145.393152,0.15119768090241148,4621.0,0.12075701604881287,180.57216,61.0,682.8032,0.0,0.0,0.0,4.375,2762.0,1.0479123053094233,29942.153216,2.654208,173.0,0.1320000000005166,1306.832896,0.0,5192.0,5.1,7.75,8923.799552,24.0,,,,,,,,,,,,,,
7,7,,,1681383080,8.0,0.0,0.056000000000011596,1639.632896,0.004085847493130674,6644.0,0.23108180830332345,181.424128,62.0,1175.195648,0.0,0.0,0.0,4.0,3943.0,0.28124516244906994,29447.917568,2.654208,179.0,0.13300000000072032,2580.058112,0.0,7311.0,6.7,7.625,10197.024768,25.0,,,,,,,,,,,,,,
8,8,,,1681383081,8.0,0.0,0.06399999999999295,2373.644288,0.004085698824247111,7075.0,0.10152801979083777,181.424128,63.0,1907.101696,0.0,0.0,0.0,4.0,4325.0,0.08647796515397277,28713.910272,2.654208,179.0,0.13400000000001455,2580.058112,0.0,7999.0,9.0,7.625,10197.024768,28.0,,,,,,,,,,,,,,
9,9,,,1681383082,8.0,0.0,0.07200000000000273,2745.151488,0.23288444525905075,7887.0,0.1704818835169149,183.259136,99.0,2279.153664,0.0,0.0,0.0,4.0,4799.0,0.1338303533147677,28342.403072,2.654208,179.0,0.19100000000071304,2916.18816,0.0,9041.0,10.2,7.625,10533.154816,30.0,,,,,,,,,,,,,,
