_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.599808,1682963631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1682963631.0,6.5,0.0,0.0,1265.62304,0.0,69.0,5.82267105552173,177.856512,0.0,394.276864,0.0,0.0,0.0,3.2333333333333334,11.0,0.0,208034.123776,2.719744,140.0,0.0,2481.33632,0.0,51.0,1.4,6.033333333333333,9963.70432,53.0,,,,,,,,,,,,,,
2,2,,,1682963632.0,6.5,0.0,0.012000000000000455,1788.747776,0.012254563883510212,2793.0,0.30036446689635476,182.956032,3.0,792.018944,0.0,0.0,0.0,3.2333333333333334,1052.0,0.8940486220528577,207510.99904,2.719744,158.0,0.0009999999999763531,2895.880192,0.0,2807.0,1.7,6.033333333333333,10512.207872,57.0,,,,,,,,,,,,,,
3,3,,,1682963633.0,6.5,0.0,0.016000000000019554,2196.844544,0.004085555999335118,7074.0,0.025159683693863642,185.11872,4.0,1195.986944,0.0,0.0,0.0,3.2333333333333334,4058.0,0.022470558148748664,207102.902272,2.719744,210.0,0.0009999999999763531,3539.1488,0.0,11267.0,1.9,6.033333333333333,13097.82016,63.0,,,,,,,,,,,,,,
4,4,,,1682963634.0,6.866666666666667,0.0,0.020000000000038654,2742.484992,0.004086164297198786,9950.0,0.0612924645087912,359.862272,5.0,1837.371392,0.0,0.0,0.0,9.1,6194.0,0.06152390738534333,206546.853888,2.719744,251.0,0.0009999999999763531,4015.947776,0.0,16654.0,2.1,7.200000000000001,14247.735296,70.0,,,,,,,,,,,,,,
5,5,,,1682963635.0,6.866666666666667,0.0,0.02400000000000091,2872.291328,0.004086348962383558,13174.0,0.003152554377842482,742.137856,6.0,2399.297536,0.0,0.0,0.0,9.1,7705.0,0.002633779452991763,206145.376256,2.719744,461.0,0.0009999999999763531,4231.00416,0.0,19648.0,2.3,7.200000000000001,16623.108096,77.0,,,,,,,,,,,,,,
6,6,,,1682963636.0,6.866666666666667,0.0,0.036000000000001364,5645.897728,0.7017592085376351,18753.0,0.05902446468079914,1487.101952,95.0,5439.787008,0.0,0.0,0.0,9.1,10902.0,0.012518892136333799,202623.95904,2.719744,628.0,0.10199999999997544,6533.61152,0.0,779803.0,4.0,7.200000000000001,22320.66048,251.0,,,,,,,,,,,,,,
7,7,,,1682963637.0,6.866666666666667,0.0,0.040000000000020464,6217.142272,0.004078192983826822,21891.0,0.003942784229934609,2045.120512,96.0,6205.796352,0.0,0.0,0.0,9.1,12556.0,0.002947131605200733,201488.15872,2.719744,636.0,0.10199999999997544,6749.995008,0.0,949456.0,4.5,7.200000000000001,23161.700352,428.0,,,,,,,,,,,,,,
8,8,,,1682963638.0,6.866666666666667,0.0,0.04400000000003956,6217.916416,0.004084556479090301,22492.0,0.052843949398348314,2045.124608,97.0,6205.91104,0.0,0.0,0.0,9.1,12775.0,0.012652551880934153,201487.384576,2.719744,636.0,0.10199999999997544,6758.518784,0.0,949848.0,4.5,7.200000000000001,23237.20192,428.0,,,,,,,,,,,,,,
9,9,,,1682963639.0,6.833333333333333,0.0,0.04800000000000182,6218.428416,0.004085153793929429,22897.0,0.003151632324053878,2045.124608,98.0,6205.91104,0.0,0.0,0.0,8.366666666666665,12883.0,0.0026330093618325313,201486.86848,2.719744,636.0,0.10199999999997544,6758.518784,0.0,950082.0,4.5,7.066666666666667,23237.20192,428.0,,,,,,,,,,,,,,
10,10,,,1682963640.0,6.833333333333333,0.0,0.05200000000002092,6218.428416,0.0040855793175984595,23396.0,0.04853221363983225,2045.124608,99.0,6205.91104,0.0,0.0,0.0,8.366666666666665,13040.0,0.011594427266324725,201486.86848,2.719744,636.0,0.1029999999999518,6758.518784,0.0,950388.0,4.5,7.066666666666667,23237.20192,428.0,,,,,,,,,,,,,,
11,11,,,1682963641.0,6.833333333333333,0.0,0.060000000000002274,6218.428416,0.10627694953838374,23855.0,0.0036325129262917352,2045.124608,102.0,6205.91104,0.0,0.0,0.0,8.366666666666665,13180.0,0.0034808255874327764,201486.86848,2.719744,636.0,0.10399999999992815,6758.518784,0.0,950663.0,4.5,7.066666666666667,23237.20192,428.0,,,,,,,,,,,,,,
12,12,,,1682963642.0,6.833333333333333,0.0,0.06800000000004047,6218.428416,0.10623274222188676,24437.0,0.0463730818127263,2045.124608,125.0,6205.91104,0.0,0.0,0.0,8.366666666666665,13314.0,0.011387779765559262,201486.86848,2.719744,636.0,0.1229999999999336,6758.518784,0.0,951036.0,4.5,7.066666666666667,23237.20192,428.0,,,,,,,,,,,,,,
13,13,,,1682963643.0,6.833333333333333,0.0,0.07200000000000273,6218.928128,0.0040860816964884295,24847.0,0.004110023574992686,2045.124608,126.0,6205.91104,0.0,0.0,0.0,8.366666666666665,13436.0,0.004325500496047673,201486.35648,2.719744,636.0,0.1229999999999336,6758.518784,0.0,951271.0,4.5,7.066666666666667,23237.20192,428.0,,,,,,,,,,,,,,
14,14,,,1682963644.0,6.800000000000001,0.0,0.07600000000002183,6218.928128,0.004085297565815306,25303.0,0.0477149989482142,2045.124608,127.0,6205.919232,0.0,0.0,0.0,7.7,13596.0,0.01274261757194863,201486.35648,2.719744,636.0,0.1229999999999336,6758.518784,0.0,951559.0,4.5,6.966666666666667,23237.20192,428.0,,,,,,,,,,,,,,
