_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,02_timing/dataload_cuda_move_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.599808,1682818232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1682818232,3.7000000000000006,0.0,0.0,1225.326592,0.0,27.0,0.8850440035025492,177.90976,0.0,394.317824,0.0,0.0,0.0,2.666666666666667,5.0,1.2648083489068795,208103.079936,2.719744,135.0,0.0,2481.340416,0.0,18.0,1.4,4.466666666666667,9963.712512,45.0,,,,,,,,,,,,,,
2,2,,,1682818233,3.7000000000000006,0.0,0.008000000000009777,1383.288832,0.012258664930951816,4175.0,0.654665380979554,182.431744,3.0,421.941248,0.0,0.0,0.0,2.666666666666667,2126.0,1.293249245174697,207945.080832,2.719744,166.0,0.0009999999999763531,2522.169344,0.0,4217.0,1.5,4.466666666666667,10139.271168,53.0,,,,,,,,,,,,,,
3,3,,,1682818234,3.7000000000000006,0.0,0.012000000000000455,1884.07808,0.004086451993371852,6777.0,0.5008298101097663,185.184256,4.0,929.419264,0.0,0.0,0.0,2.666666666666667,3780.0,0.48552157779050914,207444.287488,2.719744,169.0,0.0009999999999763531,3027.800064,0.0,6533.0,1.7,4.466666666666667,10644.8896,58.0,,,,,,,,,,,,,,
4,4,,,1682818235,3.7000000000000006,0.0,0.015999999999991132,1954.738176,0.004086877780285727,9448.0,0.5332816754436132,186.187776,5.0,933.076992,0.0,0.0,0.0,2.7,5256.0,0.4843908035536906,207373.709312,2.719744,169.0,0.0009999999999763531,3282.092032,0.0,9825.0,1.8,4.433333333333334,11133.943808,64.0,,,,,,,,,,,,,,
5,5,,,1682818236,3.7000000000000006,0.0,0.020000000000010232,3105.574912,0.004086656133970114,12127.0,0.4929528956574343,459.972608,6.0,2342.252544,0.0,0.0,0.0,2.7,6566.0,0.4453417553932772,206212.390912,2.719744,179.0,0.0020000000000095497,4418.58048,0.0,11994.0,2.3,4.433333333333334,13178.53184,71.0,,,,,,,,,,,,,,
6,6,,,1682818237,3.7000000000000006,0.0,0.03200000000001069,4406.521856,0.7054865240863454,19983.0,0.6424773128726229,1377.734656,95.0,4280.291328,0.0,0.0,0.0,2.7,10042.0,0.5559322377690666,204002.992128,2.719744,565.0,0.05500000000000682,5482.815488,0.0,390393.0,3.4,4.433333333333334,19549.487104,208.0,,,,,,,,,,,,,,
7,7,,,1682818238,3.7000000000000006,0.0,0.036000000000001364,4691.136512,0.004077036444460772,37265.0,1.8194730702454744,1460.883456,96.0,4256.681984,0.0,0.0,0.0,2.7,23773.0,69.7305417690734,203626.356736,2.719744,659.0,0.05500000000000682,5452.562432,0.0,425684.0,3.5,4.433333333333334,20206.81728,369.0,,,,,,,,,,,,,,
8,8,,,1682818239,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.4630002119229175e-06,0.836894908999966,0.0020464879999053665,32.0,11.067397117614746,0.0139073959999223,1.8311039390000587,0.0,0.0001,0.9778203250002662,0.0004313579997869965,0.0,0.0
9,8,,,1682818239,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.00019806600039373734,0.009612069000013435,0.001760374000241427,64.0,11.1876220703125,0.012366238000140584,0.024931672000548133,0.0,0.0001,0.00043005899988202145,0.000564865999876929,0.0,1.0
