_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.595712,1683037725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1683037725.0,3.266666666666666,0.0,0.0,1213.640704,0.0,25.0,0.20880563021290646,178.429952,0.0,394.93632,0.0,0.0,0.0,1.9,4.0,0.2341154135557114,208115.46624,2.711552,139.0,0.0,2481.451008,0.0,19.0,1.4,4.733333333333333,9975.300096,49.0,,,,,,,,,,,,,,
2,2,,,1683037726.0,3.266666666666666,0.0,0.007999999999981355,1583.39072,0.2001336080732222,3499.0,0.4618516969431182,182.644736,6.0,643.457024,0.0,0.0,0.0,1.9,1576.0,1.0517145548974662,207745.765376,2.711552,159.0,0.002999999999985903,2742.734848,0.0,3419.0,1.6,4.733333333333333,10370.543616,53.0,,,,,,,,,,,,,,
3,3,,,1683037727.0,3.266666666666666,0.0,0.015999999999991132,2599.993344,0.5107081019992927,5115.0,0.15809607682441487,425.926656,91.0,1791.246336,0.0,0.0,0.0,1.9,2476.0,0.1413863461344349,206718.672896,2.711552,191.0,0.023000000000024556,3713.396736,0.0,5296.0,2.1,4.733333333333333,12184.51456,59.0,,,,,,,,,,,,,,
4,4,,,1683037728.0,3.266666666666666,0.0,0.01999999999998181,3518.676992,0.0040784824632566,11751.0,0.23924441873566654,816.082944,92.0,3053.797376,0.0,0.0,0.0,1.9,4794.0,0.23568371234281818,205448.298496,2.711552,689.0,0.023000000000024556,4818.731008,0.0,514069.0,2.7,4.733333333333333,16861.396992,374.0,,,,,,,,,,,,,,
5,5,,,1683037729.0,3.733333333333334,0.0,0.02400000000000091,3783.938048,0.004076793606158468,17480.0,0.44727681134746194,945.672192,93.0,3183.947776,0.0,0.0,0.0,9.233333333333334,8469.0,7.749506901883435,205049.585664,2.711552,721.0,0.023000000000024556,4895.707136,0.0,872450.0,2.9,6.233333333333333,17671.43424,531.0,,,,,,,,,,,,,,
6,6,,,1683037730.0,3.733333333333334,0.0,0.027999999999991587,5034.848256,0.004085735751163993,27823.0,1.8577329724458749,1076.113408,94.0,3394.613248,0.0,0.0,0.0,9.233333333333334,28257.0,635.4589814186094,203523.158016,2.711552,731.0,0.023000000000024556,4976.238592,0.0,889007.0,3.6,6.233333333333333,18205.24544,576.0,0.002782657998977811,,,,,,,,,,,,,
7,7,,,1683037731.0,3.733333333333334,0.0,0.031999999999982265,6019.85024,0.1631206333659012,29450.0,0.22863969245020035,1379.631104,97.0,4670.783488,0.0,0.0,0.0,9.233333333333334,29120.0,0.3775509893647659,202537.938944,2.711552,749.0,0.025000000000034106,5971.070976,0.0,890482.0,4.0,6.233333333333333,23411.63008,580.0,,0.00026125399926968385,1.4918773339995823,0.004349218999777804,0.15978110099968035,,,,,,,,,
8,7,,,1683037731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,7.12744140625,2.7509415649965376,0.0,0.0001,1.0918899989992497,0.0,0.0
9,7,,,1683037731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002357703999223304,0.0003266479998274008,0.05319033100022352,0.00409952999871166,0.05791367500023625,1.0,64.0,7.1097412109375,0.12061493399778556,0.0,0.0001,0.0027270459995634155,0.0,1.0
10,7,,,1683037731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023532470004283823,0.000507815999299055,0.055683529000816634,0.006563064000147278,0.05907276400103001,1.0,96.0,7.179443359375,0.1264352840025822,0.0,0.0001,0.0022548640008608345,0.0,2.0
11,7,,,1683037731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002812709999489016,0.0003727530001924606,0.05933412299964402,0.004089279000254464,0.057164730000295094,1.0,128.0,7.1431884765625,0.1276810140007001,0.0,0.0001,0.00390741900082503,0.0,3.0
12,7,,,1683037731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023577629999635974,0.0006421399993996602,0.05424825399859401,0.004091131999302888,0.06503139100095723,1.0,160.0,7.1890869140625,0.12929707899820642,0.0,0.0001,0.0029263989999890327,0.0,4.0
13,7,,,1683037731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023698770000919467,0.00035724199915421195,0.053345733000242035,0.004155098000410362,0.06586839600095118,1.0,192.0,7.00537109375,0.12840599900118832,0.0,0.0001,0.002309653000338585,0.0,5.0
14,7,,,1683037731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002413965001323959,0.0003991900011897087,0.05339458900016325,0.00409350900008576,0.048549007000474376,1.0,224.0,7.072021484375,0.11124456700417795,0.0,0.0001,0.0023943070009408984,0.0,6.0
15,8,,,1683037732.0,3.733333333333334,0.0,0.06799999999998363,6055.759872,0.18799789859159713,34519.0,0.43283738329391613,1378.05824,133.0,4669.222912,0.0,0.0,0.0,9.233333333333334,36188.0,182.89224540624696,202502.721536,2.711552,817.0,0.04399999999998272,5971.070976,0.0,896760.0,4.1,6.233333333333333,23392.354304,626.0,0.0028112549989600666,0.0006923079999978654,0.08063046999996004,,,,,,,,,,,
16,8,,,1683037732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004084594000232755,0.054074609999588574,1.0,256.0,7.0701904296875,0.14612891099932312,0.0,0.0001,0.003835674000583822,0.0,7.0
17,8,,,1683037732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002371040000070934,0.0003553509995981585,0.053436263000548934,0.00398469500032661,0.045270511000126135,1.0,288.0,7.1934814453125,0.10772918700058653,0.0,0.0001,0.0023113269999157637,0.0,8.0
18,8,,,1683037732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024491669992130483,0.00037912200059508905,0.05353414400087786,0.004138844000408426,0.06341890600015176,1.0,320.0,7.201171875,0.12713734300268698,0.0,0.0001,0.0032171600014407886,0.0,9.0
