_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,64.0,255469.289472,1681391468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681391468.0,0.015625,0.0,0.0,1492.422656,0.0,41.0,0.18804387988770485,178.499584,0.0,419.14368,0.0,0.0,0.0,0.25,20.0,0.21083699955421584,244783.747072,2.854912,154.0,0.0,4787.412992,0.0,33.0,4.2,0.0625,12271.398912,74.0,,,,,,,,,,,,,,
2,2,,,1681391469.0,0.015625,0.0,0.01999999999998181,1629.843456,0.3422434847560447,2590.0,0.28418432202133703,180.969472,5.0,421.70368,0.0,0.0,0.0,0.25,1181.0,0.28212328546565196,244646.322176,2.854912,163.0,0.005000000000109139,4795.936768,0.0,2698.0,4.2,0.0625,12346.904576,74.0,,,,,,,,,,,,,,
3,3,,,1681391470.0,0.015625,0.0,0.024000000000114596,1700.712448,0.0038475957809211993,4116.0,0.08859991102227009,182.214656,6.0,424.378368,0.0,0.0,0.0,0.234375,2434.0,0.8230398172996771,244575.444992,2.854912,174.0,0.006000000000312866,4806.606848,0.0,4126.0,4.3,0.0625,12424.54016,75.0,,,,,,,,,,,,,,
4,4,,,1681391471.0,0.015625,0.0,0.02800000000002001,2345.955328,0.004074729191061665,4809.0,0.10986647774304534,183.328768,7.0,1067.298816,0.0,0.0,0.0,0.234375,3025.0,0.10014920373925662,243930.206208,2.854912,182.0,0.006000000000312866,5478.268928,0.0,4886.0,4.5,0.0625,13096.20224,76.0,,,,,,,,,,,,,,
5,5,,,1681391472.0,0.015625,0.0,0.032000000000152795,2499.874816,0.004076377706259785,9781.0,0.017826190533638202,185.556992,8.0,1220.4032,0.0,0.0,0.0,0.234375,13012.0,0.02243599984215187,243776.28672,2.854912,182.0,0.006999999999607098,6135.078912,0.0,21291.0,4.6,0.0625,17972.609024,78.0,,,,,,,,,,,,,,
6,6,,,1681391473.0,0.015625,0.0,0.03600000000005821,2674.016256,0.004082020520655229,13393.0,0.05586468314841537,294.785024,9.0,1423.372288,0.0,0.0,0.0,0.234375,21251.0,0.014279099297271726,243589.566464,2.854912,225.0,0.007999999999810825,6247.518208,0.0,34743.0,4.7,0.0625,18590.416896,79.0,,,,,,,,,,,,,,
7,7,,,1681391474.0,0.015625,0.0,0.04800000000000182,3635.720192,0.15497159097020677,14055.0,0.008921062220971745,455.200768,12.0,2540.908544,0.0,0.0,0.0,0.234375,21793.0,0.007774068149183487,242627.85024,2.854912,225.0,0.010000000000218279,7205.502976,0.0,35435.0,5.0,0.0625,19850.391552,81.0,,,,,,,,,,,,,,
8,8,,,1681391475.0,0.03125,0.0,0.052000000000134605,2909.872128,0.00407424125211673,16279.0,0.10861990694479622,760.786944,13.0,2140.864512,0.0,0.0,0.0,0.46875,28020.0,0.8453095600556738,243076.99712,2.854912,443.0,0.011000000000422006,6531.080192,0.0,41430.0,4.9,0.10937500000000001,21125.922816,85.0,,,,,,,,,,,,,,
9,9,,,1681391476.0,0.03125,0.0,0.05600000000004002,5046.870016,0.004018236369204591,21326.0,0.037851472734754615,1261.064192,14.0,4748.705792,0.0,0.0,0.0,0.46875,41030.0,0.02466663517650086,240422.203392,2.854912,631.0,0.011000000000422006,8651.788288,0.0,123268.0,5.9,0.10937500000000001,26391.543808,87.0,,,,,,,,,,,,,,
