_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.18144,1681383074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681383074,6.75,0.0,0.0,711.073792,0.0,7.0,0.0,177.242112,0.0,400.326656,0.0,0.0,0.0,3.125,23.0,0.0,30380.670976,2.654208,87.0,0.0,1009.627136,0.0,15.0,3.7,5.875,8492.6464,20.0,,,,,,,,,,,,,,
2,2,,,1681383075,6.625,0.0,0.012000000000000455,862.752768,0.012244688358953159,2903.0,0.46317765816610085,179.556352,3.0,402.731008,0.0,0.0,0.0,2.875,1195.0,0.45775683259771627,30229.000192,2.654208,99.0,0.0020000000004074536,1018.150912,0.0,3169.0,4.2,5.75,8568.152064,20.0,,,,,,,,,,,,,,
3,3,,,1681383076,6.625,0.0,0.015999999999991132,864.391168,0.004082949911268262,3054.0,0.001690596441005024,179.556352,4.0,402.735104,0.0,0.0,0.0,2.875,1320.0,0.0003189804539984338,30227.3536,2.654208,99.0,0.0029999999997016857,1018.150912,0.0,3288.0,4.2,5.75,8568.152064,20.0,,,,,,,,,,,,,,
4,4,,,1681383077,6.625,0.0,0.01999999999998181,866.480128,0.004085170311381606,3399.0,0.07814483990211307,179.556352,5.0,402.735104,0.0,0.0,0.0,2.875,1699.0,0.07326178473738885,30225.26464,2.654208,99.0,0.0039999999999054126,1018.1632,0.0,3645.0,4.2,5.75,8568.152064,20.0,,,,,,,,,,,,,,
5,5,,,1681383078,6.625,0.0,0.031999999999982265,875.712512,0.1307442279652346,3797.0,0.060584117352423306,179.687424,32.0,404.086784,0.0,0.0,0.0,2.875,2108.0,0.24619878669202416,30216.036352,2.654208,135.0,0.042000000000371074,1027.772416,0.0,4067.0,4.2,5.75,8644.739072,20.0,,,,,,,,,,,,,,
6,6,,,1681383079,6.625,0.0,0.04399999999998272,1155.407872,0.4617706133286148,4415.0,0.10146726022006063,181.510144,83.0,683.741184,0.0,0.0,0.0,2.875,2602.0,1.0008009670112543,29936.31232,2.654208,159.0,0.14500000000043656,1306.836992,0.0,4811.0,5.1,5.75,8923.803648,21.0,,,,,,,,,,,,,,
7,7,,,1681383080,6.75,0.0,0.055999999999983174,1642.7008,0.2083511173672671,6414.0,0.21437536266956075,182.296576,89.0,1165.45536,0.0,0.0,0.0,3.6249999999999996,3742.0,0.2817032858037416,29449.043968,2.654208,167.0,0.1540000000004511,2580.066304,0.0,7033.0,6.7,5.875,10197.03296,24.0,,,,,,,,,,,,,,
8,8,,,1681383081,6.75,0.0,0.06399999999999295,2367.438848,0.0040853305995497465,6588.0,0.0499495499024627,182.296576,90.0,1891.069952,0.0,0.0,0.0,3.6249999999999996,3977.0,0.013676282498414781,28724.30592,2.654208,167.0,0.1540000000004511,2580.066304,0.0,7470.0,9.0,5.875,10197.03296,26.0,,,,,,,,,,,,,,
9,9,,,1681383082,6.75,0.0,0.07200000000000273,2709.159936,0.008169691775535946,7509.0,0.1893389894550345,183.803904,92.0,2233.434112,0.0,0.0,0.0,3.6249999999999996,4539.0,0.21242794255504643,28382.588928,2.654208,167.0,0.15599999999994907,2865.852416,0.0,8651.0,10.1,5.875,10482.819072,29.0,,,,,,,,,,,,,,
10,10,,,1681383083,6.75,0.0,0.0759999999999934,3278.000128,0.004084958555996902,7893.0,0.09111372402050491,183.803904,93.0,2801.053696,0.0,0.0,0.0,3.6249999999999996,4935.0,0.058194702567244655,27813.748736,2.654208,167.0,0.1570000000001528,3424.575488,0.0,9303.0,11.9,5.875,11041.542144,30.0,,,,,,,,,,,,,,
11,11,,,1681383084,6.75,0.0,0.09199999999998454,3578.146816,0.3268569941517136,8147.0,0.01896823914387152,183.803904,128.0,3100.700672,0.0,0.0,0.0,3.6249999999999996,5152.0,0.018720861998588613,27513.593856,2.654208,167.0,0.21500000000014552,3722.682368,0.0,9779.0,12.8,5.875,11339.649024,32.0,,,,,,,,,,,,,,
12,12,,,1681383085,6.75,0.0,0.09600000000000364,3578.24512,0.004085117856167414,8506.0,0.05577941197125851,183.803904,129.0,3100.700672,0.0,0.0,0.0,4.375,5399.0,0.020329844331338262,27513.495552,2.654208,167.0,0.21600000000034925,3722.682368,0.0,10316.0,12.8,6.0,11339.649024,35.0,,,,,,,,,,,,,,
13,13,,,1681383086,6.75,0.0,0.10800000000000409,3578.044416,0.00817166389110265,8900.0,0.06235681799359007,183.803904,131.0,3100.700672,0.0,0.0,0.0,4.375,5682.0,0.08145329425737506,27513.704448,2.654208,167.0,0.21700000000055297,3722.682368,0.0,10931.0,12.8,6.0,11339.649024,42.0,,,,,,,,,,,,,,
14,14,,,1681383087,6.75,0.0,0.11599999999998545,3706.90048,0.00408562692291718,9269.0,0.10560388025463754,183.803904,132.0,3229.483008,0.0,0.0,0.0,4.375,5954.0,0.04429553721518632,27384.844288,2.654208,167.0,0.2179999999998472,4750.88896,0.0,11505.0,13.2,6.0,12367.855616,43.0,,,,,,,,,,,,,,
15,15,,,1681383088,6.75,0.0,0.12000000000000455,4309.778432,0.004085308251967604,9754.0,0.1092979540625479,183.803904,133.0,3831.365632,0.0,0.0,0.0,4.375,6297.0,0.12732278090599244,26781.96224,2.654208,167.0,0.21900000000005093,4750.88896,0.0,12225.0,15.1,6.0,12367.855616,46.0,,,,,,,,,,,,,,
16,16,,,1681383089,6.75,0.0,0.12399999999999523,4607.766528,0.004085728945826666,9952.0,0.046594865838236195,183.803904,134.0,4128.735232,0.0,0.0,0.0,4.375,6494.0,0.011363433614817571,26483.974144,2.654208,167.0,0.22100000000045839,4776.460288,0.0,12666.0,16.1,6.0,12594.36032,48.0,,,,,,,,,,,,,,
17,17,,,1681383090,6.75,0.0,0.132000000000005,4296.900608,0.0326934201317148,10262.0,0.045464287370722604,183.803904,137.0,3104.9728,0.0,0.0,0.0,5.0,6791.0,0.06840395766089089,26796.93312,2.654208,167.0,0.22299999999995634,4776.460288,0.0,13210.0,15.1,6.125,12594.36032,52.0,,,,,,,,,,,,,,
18,18,,,1681383091,6.75,0.0,0.13599999999999568,4217.05728,0.004084660387242393,10773.0,0.09988271101959913,363.39712,138.0,3835.363328,0.0,0.0,0.0,5.0,7198.0,0.05876486018538322,26862.125056,2.654208,196.0,0.22400000000016007,4313.33376,0.0,14378.0,14.9,6.125,13676.785664,53.0,,,,,,,,,,,,,,
