_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.595712,1683050653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1683050653,1.7666666666666668,0.0,0.0,1188.605952,0.0,38.0,0.4271152385980207,178.290688,0.0,394.79296,0.0,0.0,0.0,2.033333333333333,25.0,0.47888678290460013,208145.338368,2.711552,148.0,0.0,2481.442816,0.0,38.0,1.4,2.733333333333333,9975.291904,82.0,,,,,,,,,,,,,,
2,2,,,1683050654,1.7666666666666668,0.0,0.007999999999995566,1849.741312,0.012253284873912005,9038.0,5.111853464942039,332.333056,3.0,990.892032,0.0,0.0,0.0,2.033333333333333,5802.0,2.1792578835228413,207473.795072,2.711552,202.0,0.0009999999999763531,2952.351744,0.0,12349.0,1.7,2.733333333333333,11255.709696,93.0,,,,,,,,,,,,,,
3,3,,,1683050655,1.8000000000000003,0.0,0.012000000000000455,2580.168704,0.004085836807786113,20680.0,8.796335809270246,461.410304,4.0,1831.985152,0.0,0.0,0.0,2.1333333333333333,13463.0,3.2406910369437987,206743.293952,2.711552,207.0,0.0009999999999763531,3662.544896,0.0,21912.0,2.1,2.733333333333333,12301.43488,97.0,,,,,,,,,,,,,,
4,4,,,1683050656,1.8000000000000003,0.0,0.015999999999991132,2583.523328,0.004086460741525246,33327.0,9.862872541268457,461.410304,5.0,1831.985152,0.0,0.0,0.0,2.1333333333333333,21446.0,3.1085914399644543,206739.943424,2.711552,207.0,0.0009999999999763531,3662.548992,0.0,32035.0,2.1,2.733333333333333,12301.43488,97.0,,,,,,,,,,,,,,
5,5,,,1683050657,1.8000000000000003,0.0,0.02400000000000091,2587.38176,0.3024128413470846,46665.0,10.349458514387381,461.410304,52.0,1831.985152,0.0,0.0,0.0,2.1333333333333333,29979.0,3.694939288310957,206736.089088,2.711552,207.0,0.03299999999998704,3662.548992,0.0,42691.0,2.1,2.733333333333333,12301.43488,97.0,,,,,,,,,,,,,,
6,6,,,1683050658,1.8000000000000003,0.0,0.031999999999996476,2775.32672,0.15907184312763412,62214.0,8.002863958545534,554.852352,55.0,2104.87296,0.0,0.0,0.0,2.1333333333333333,39448.0,3.0373736006997047,206461.00992,2.711552,363.0,0.036000000000001364,4130.705408,0.0,221361.0,2.2,2.733333333333333,15274.999808,103.0,,,,,,,,,,,,,,
7,7,,,1683050659,1.8000000000000003,0.0,0.036000000000001364,3097.419776,0.004066280683704286,90645.0,12.248272784840562,554.983424,56.0,2106.011648,0.0,0.0,0.0,2.1333333333333333,65229.0,151.3195118241516,206131.867648,2.711552,395.0,0.036000000000001364,4216.602624,0.0,262586.0,2.3,2.733333333333333,16030.687232,104.0,,,,,,,,,,,,,,
8,8,,,1683050660,1.9333333333333331,0.0,0.03999999999999204,4513.906688,0.00408577753358429,106654.0,11.400061450166216,831.545344,57.0,3340.24704,0.0,0.0,0.0,4.1000000000000005,82321.0,500.4956336576017,204439.8592,2.711552,402.0,0.036000000000001364,5188.808704,0.0,278938.0,3.1,3.1333333333333333,18097.864704,156.0,0.0036341579999543683,,,,,,,,,,,,,
9,9,,,1683050661,1.9333333333333331,0.0,0.04800000000000182,5274.349568,0.004080123300256513,141987.0,10.666326872834372,1036.77952,58.0,4176.990208,0.0,0.0,0.0,4.1000000000000005,98960.0,783.693205777229,203589.439488,2.711552,415.0,0.03699999999997772,5830.406144,0.0,306402.0,3.5,3.1333333333333333,19707.506688,159.0,,0.00023461800003587996,1.3854060020000816,0.1023759519999885,,,,,,,,,,
