_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.599808,1681394526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681394526,1.1,0.0,0.0,1174.667264,0.0,32.0,0.4330874184097166,178.491392,0.0,394.665984,0.0,0.0,0.0,0.26666666666666666,15.0,0.4855828628845901,208153.595904,2.719744,140.0,0.0,2481.037312,0.0,36.0,1.4,1.5333333333333334,9963.405312,46.0,,,,,,,,,,,,,,
2,2,,,1681394527,1.1333333333333333,0.0,0.012000000000000455,1315.487744,0.012252134284781639,4277.0,0.855328194941719,180.719616,3.0,396.988416,0.0,0.0,0.0,0.5333333333333333,2400.0,0.7741338753435334,208012.77952,2.719744,151.0,0.0,2489.561088,0.0,4260.0,1.5,1.5666666666666667,10038.910976,46.0,,,,,,,,,,,,,,
3,3,,,1681394528,1.1333333333333333,0.0,0.016000000000005343,1317.031936,0.004084838114146315,5239.0,0.18779883679694623,180.719616,4.0,397.000704,0.0,0.0,0.0,0.5333333333333333,2907.0,0.07888045794033978,208011.231232,2.719744,151.0,0.0010000000000331966,2489.573376,0.0,4956.0,1.5,1.5666666666666667,10038.910976,46.0,,,,,,,,,,,,,,
4,4,,,1681394529,1.1333333333333333,0.0,0.028000000000005798,1318.838272,0.559758710213167,6211.0,0.2162297846148519,180.719616,62.0,397.000704,0.0,0.0,0.0,0.5333333333333333,3535.0,0.11827360635125904,208009.424896,2.719744,151.0,0.016000000000019554,2489.577472,0.0,5746.0,1.5,1.5666666666666667,10038.910976,46.0,,,,,,,,,,,,,,
5,5,,,1681394530,1.1333333333333333,0.0,0.03200000000001069,1334.247424,0.004085189743208952,7376.0,0.2527711151016249,180.985856,63.0,398.614528,0.0,0.0,0.0,0.5333333333333333,4349.0,0.6403455127023567,207993.970688,2.719744,204.0,0.016000000000019554,2508.091392,0.0,6663.0,1.5,1.5666666666666667,10191.384576,47.0,,,,,,,,,,,,,,
6,6,,,1681394531,1.1333333333333333,0.0,0.036000000000001364,1347.649536,0.004085296594349687,9423.0,0.5714308615601008,180.985856,64.0,418.238464,0.0,0.0,0.0,0.5333333333333333,7426.0,119.22673213581768,207980.556288,2.719744,690.0,0.016000000000019554,2527.739904,0.0,9136.0,1.5,1.5666666666666667,10211.033088,48.0,,,,,,,,,,,,,,
7,7,,,1681394532,1.1333333333333333,0.0,0.04000000000000625,1857.654784,0.003161130017116339,12504.0,0.3690434075280228,183.083008,65.0,926.650368,0.0,0.0,0.0,0.7333333333333333,9083.0,0.5337432208055943,207471.046656,2.719744,746.0,0.016999999999995907,4060.315648,0.0,11661.0,1.7,1.6,11743.608832,53.0,,,,,,,,,,,,,,
8,8,,,1681394533,1.1333333333333333,0.0,0.04400000000001114,2724.179968,0.004086730987971207,14252.0,0.5255998995128441,183.410688,66.0,1791.209472,0.0,0.0,0.0,0.7333333333333333,9954.0,0.24377509956186097,206604.521472,2.719744,746.0,0.016999999999995907,4060.315648,0.0,13140.0,2.1,1.6,11743.608832,59.0,,,,,,,,,,,,,,
9,9,,,1681394534,1.1333333333333333,0.0,0.060000000000002274,3262.468096,8.806945074792418,15523.0,0.4302101994291689,185.311232,120.0,2329.72288,0.0,0.0,0.0,0.7333333333333333,10676.0,0.1409290007254396,206066.233344,2.719744,746.0,0.051000000000044565,4446.78144,0.0,14314.0,2.4,1.6,12130.074624,67.0,,,,,,,,,,,,,,
